timestamp,text,username,location,following,followers,about,lang,likes,retweets
2020-12-15 20:52:34,b'RT @premierleague: The late show \xf0\x9f\x98\x85\n\n#WOLCHE https://t.co/wrj3qopQ0x',b'asmreis',b'Itajub\xc3\xa1-MG',4312,527,b'Educador Fisico',en,0,492
2020-12-15 20:52:31,b'RT @premierleague: The late show \xf0\x9f\x98\x85\n\n#WOLCHE https://t.co/wrj3qopQ0x',b'faiz_syarizan',"b'Kota Kuala Muda,Kedah,Malaysia'",484,527,b'Technically a student but practically is study nothing #stayathome',en,0,492
2020-12-15 20:52:30,"b""RT @Innotizzy1: Me as Timo Werner:\n\nThis league is too hard for meooo,I don't think i can make it here!\n#WOLCHE https://t.co/Q2hjpYKFgy htt\xe2\x80\xa6""",b'Bigshackk',b'Earth',1875,1970,b'Happiness is the Goal |\nmufc',en,0,66
2020-12-15 20:52:29,"b""I wanna rewatch hoon's skating vids \n#WOLCHE #MasumlarApartman\xc4\xb1 \nhttps://t.co/Sijf5dGxYp""",b'luvmrkie',"b""Rumors around the world are saying that\nMark is absolutely fully capable\nNo more rules, just dial my number\nIf you're ready to have your house blown""",1582,1354,b'\xe2\x9c\xad SHE!THEY \xe2\x98\x86 B!SEXUAL \xe2\x98\x85 4TEEN!\xe2\x97\xa1\xcc\x88 \xe2\x9c\xaf',en,0,0
2020-12-15 20:52:28,"b'RT @premierleague: GOAL Wolves 2-1 Chelsea (90+5 mins)\n\nWolves take a late, late lead! An incisive counter attack ends with Pedro Neto gett\xe2\x80\xa6'",b'asmreis',b'Itajub\xc3\xa1-MG',4312,527,b'Educador Fisico',en,0,439
2020-12-15 20:52:28,"b'RT @Mohnice_: With the type names on Chelsea starting lineup i.e Werner, ziyech, kai Havertz and the team sheet, and the kind of results an\xe2\x80\xa6'",b'BibiFarouq00',"b'Manchester, England'",3575,7773,b'A\xe2\x80\x99int here to impress anybody \xf0\x9f\x98\x89 @ManUtd \xf0\x9f\x92\x94\xf0\x9f\x92\x94',en,0,69
2020-12-15 20:52:28,b'https://t.co/RqSAn9f5IN\n\n#WOLCHE',b'RYRYsoekra',"b'Bandung, West Java, Indonesia'",869,233,"b'BE SMART, BE FUNKY, BE CREATIVE, BE YOURSELF. https://t.co/O5IG8GAFXV'",und,0,0
2020-12-15 20:52:26,b'.@Horace_Ling The real job is not to understand foreign culture but to understand our own. #WOLCHE',b'WhispererHorace',b'',1,15,"b'A service of @gnubesoft\nWatch how I was made, and learn Python, here: https://t.co/CYZSHiBmvK'",en,0,0
2020-12-15 20:52:26,"b""RT @Hustleuthman: Funniest video u will watch today. Just look nd buy ,but me as Nigerian i won't, i must touch am \xf0\x9f\x98\x82\xf0\x9f\x92\x94.\n#WOLCHE\nOdunlade | f\xe2\x80\xa6""",b'__damn_imtall',b'\xf0\x9f\x87\xb3\xf0\x9f\x87\xac\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',781,577,"b""my mom said I'm 7ft \xf0\x9f\x98\xae and will end up being an NBA Player someday, love you mom\xe2\x9d\xa4""",en,0,486
2020-12-15 20:52:26,b'RT @FMThisCountry: Kante just caught a throw in \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\xad #WOLCHE\nhttps://t.co/xYVvSSVT0S',b'biss11223',b'',308,81,b'',en,0,47
2020-12-15 20:52:25,b'RT @primevideosport: What a strike \xf0\x9f\x94\xa5\n\nDaniel Podence puts @Wolves on level terms with a majestic equaliser!\n\n#PLonPrime #WOLCHE https://t.c\xe2\x80\xa6',b'lupin_1877',b'Salop Wolves....',2849,1622,"b'If you build it, they will come.... 50 years of watching & waiting....   Wolvesayewe....'",en,0,58
2020-12-15 20:52:24,"b""RT @AngoKilian: Kai Havertz depuis qu'il est \xc3\xa0 Chelsea :\n#WOLCHE https://t.co/r6jjOuAhWO""",b'remixo26',b'',1462,334,b'',fr,0,104
2020-12-15 20:52:24,b'RT @dt_bliss: This really is a Magnificent strike from Podence.\n\n#WOLCHE https://t.co/yisnIpqBUw',b'Martine44469832',b'',492,156,b'it political ground by it self',en,0,41
2020-12-15 20:52:22,"b""RT @Wolves: 90' | #WOL 1-1 #CHE\n\nVitinha replaces Daniel Podence as Wolves make their third and final change.\n\n#WOLCHE https://t.co/nuYHA27\xe2\x80\xa6""",b'asmreis',b'Itajub\xc3\xa1-MG',4312,527,b'Educador Fisico',en,0,44
2020-12-15 20:52:22,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'smart_oli',"b'Berinsfield, England'",552,399,b'UTB',en,0,1228
2020-12-15 20:52:22,"b'RT @pauxy38: Timo Werner still dey Leipzig..\nYou see the one wey Lampard buy,na Werner Bros\n\n#WOLCHE'",b'Bigshackk',b'Earth',1875,1970,b'Happiness is the Goal |\nmufc',en,0,164
2020-12-15 20:52:21,b'RT @SocialVibing: The winning goal against Chelsea (2-1) \xf0\x9f\x98\xa8 \n\n#Chelsea #Werner (Lampard Bone straight) #WOLCHE @chelsea https://t.co/Im1db83\xe2\x80\xa6',b'celebrityjerry',b'Ma weird world',349,126,"b'I am ME n sometimes i cant handle being ME,but i lyk ME enuff So You dont have to lyk ME cos am not a FB status.Munch D@.Blawww'",en,0,271
2020-12-15 20:52:19,"b'RT @premierleague: After visiting the Referee Review Area, referee Stuart Attwell has overturned his decision to award Wolves a penalty and\xe2\x80\xa6'",b'asmreis',b'Itajub\xc3\xa1-MG',4312,527,b'Educador Fisico',en,0,82
2020-12-15 20:52:18,"b'RT @UlrichLFC: L\xe2\x80\x99impact de T.Silva sur Zouma est incroyable, et dire que les fans de Chelsea le traitaient de \xc2\xab\xc2\xa0fiotte\xc2\xa0\xc2\xbb lorsqu\xe2\x80\x99il \xc3\xa9tait au\xe2\x80\xa6'",b'lprtclo',b'',240,811,b'1% chance 99% faith',fr,0,34
2020-12-15 20:52:18,b'This feels like a timely post \xf0\x9f\x98\x89\n\nDoes Frank know how to use his \xc2\xa362m signing (27 goals/assists last season)?\xe2\x80\xa6 https://t.co/0K6mkPBDm9',b'peoples_pundits',b'insta @peoples_pundits ',549,131,"b'The Pundits @rakis14 and @robrambles discuss football, sport and all things wholesome. Writers, Coaches and Sunday Leagues Finest.'",en,0,0
2020-12-15 20:52:18,"b""RT @ChelseaFC: Let's have your score predictions!\n\n#WOLCHE""",b't_dark_knight_',b'New York',368,27,b'',en,0,179
2020-12-15 20:52:18,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'Reece_Donoghue',b'',333,329,b'Instagram Reecedonoghue',en,0,1228
2020-12-15 20:52:17,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'vixco1',b'Abuja',1183,1228,b'\xf0\x9f\x92\x93\xe2\x9a\xbd\xf0\x9f\x8f\x80\nManchester United Fc \xf0\x9f\x98\x8e\n\xf0\x9d\x99\xb6\xf0\x9d\x9a\x9b\xf0\x9d\x9a\x8a\xf0\x9d\x9a\x99\xf0\x9d\x9a\x91\xf0\x9d\x9a\x92\xf0\x9d\x9a\x8c \xf0\x9d\x9a\x8d\xf0\x9d\x9a\x8e\xf0\x9d\x9a\x9c\xf0\x9d\x9a\x92\xf0\x9d\x9a\x90\xf0\x9d\x9a\x97\xf0\x9d\x9a\x8e\xf0\x9d\x9a\x9b \xf0\x9f\x92\xbb',en,0,1228
2020-12-15 20:52:16,b'RT @timiPR: I delight in the tears and agony of Chelsea fans!!!\nMay the good Lord bless Havertz abundantly for this disaster class displaye\xe2\x80\xa6',b'toolzbeib',b'',890,9972,"b""still your girl Toolz|30BG|Davido's no 1 fan""",en,0,113
2020-12-15 20:52:16,b'RT @_Sufy2: Ziyech is better than Bruno Fernandes - back to back Lose\n\nPulisic is better than Rashford - Back to back Lose\n\nHavertz is the\xe2\x80\xa6',b'LlarioWrites',b'somewhere over the rainbow',3683,3630,"b'Novelist, Script Writer, Content Writer, Editor, aspiring graphic artist/Moviemaker. Speak nothing but the truth, CATHOLIC, Catfish Police'",en,0,177
2020-12-15 20:52:16,"b""RT @ChelseaFC: Double substitution. \xf0\x9f\x94\x84\n\n\xf0\x9f\x90\xba 1-1 \xf0\x9f\x94\xb5 [71'] #WOLCHE https://t.co/hZwMdppNzF""",b'asmreis',b'Itajub\xc3\xa1-MG',4312,527,b'Educador Fisico',fr,0,131
2020-12-15 20:52:15,b'@hoshiskz yes!! ive been wanting to with loona for a long time and stayc since i watched the debut :( #WOLCHE\xe2\x80\xa6 https://t.co/AKlDPww81d',b'haojjun',b'yan\xe2\x99\xa1 besties\xe2\x99\xa1',965,730,"b""\xe2\x80\x94marklix's BFF! she/star \xe1\xb5\x95\xcc\x88 carrd byf \xe2\x98\x86""",en,1,0
2020-12-15 20:52:15,b'RT @Brunos_Cousin: Chelsea is just a small club in London with loud mouth fan base . \n\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\nNothing to show #WOLCHE',b'Ibn_aaminu',"b'Gombe, Nigeria'",3069,4274,b'The only limitation you have is the ability not to think big and exceed the peak of your imagination. \nAgronomist\xf0\x9f\x8c\xb1\n#Manutd',en,0,2
2020-12-15 20:52:12,b'RT @premierleague: \xf0\x9d\x99\x8a\xf0\x9d\x99\x87\xf0\x9d\x99\x84\xf0\x9d\x99\x91\xf0\x9d\x99\x84\xf0\x9d\x99\x80\xf0\x9d\x99\x8d \xf0\x9d\x99\x82\xf0\x9d\x99\x84\xf0\x9d\x99\x8d\xf0\x9f\x92\xa5\xf0\x9d\x99\x90\xf0\x9d\x98\xbf\n\n#WOLCHE https://t.co/ylvhBoLByd',b'asmreis',b'Itajub\xc3\xa1-MG',4312,527,b'Educador Fisico',en,0,84
2020-12-15 20:52:12,b'@diIfLover69 IM LITTERLY SPAMMING THE # #WOLCHE #MasumlarApartman\xc4\xb1 https://t.co/H3VRn2eBx0',b'angeljwo',b'',3196,3587,b'\xf0\x9f\x97\xaf . . She her \xe3\x83\x84 5teen \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80@LOV9KlHY \xe2\x80\x98s bae\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80#YUTA',en,0,0
2020-12-15 20:52:11,"b""Reality check for Chelsea fans. We're not in the title race...\n#WOLCHE""",b'imahadjr',"b'Mombasa, Kenya'",4618,3307,b'Social media Strategist                                         KTBFFH \xf0\x9f\x92\x99',en,4,0
2020-12-15 20:52:11,"b'RT @Uncle_savage00: Lampard to Abrahamovic: \n\nwe go need another 250m to buy players o, e be like say these ones Don tire \n\n#wolche https:/\xe2\x80\xa6'",b'iam_danio',b'Globe\xf0\x9f\x8c\x8d!!',908,1827,b'DreamChaser\xf0\x9f\x92\xaf|| Model\xf0\x9f\x92\x83|| Deltan\xf0\x9f\x98\x89||   \n              ~|| i stan @chelseafc ||~',en,0,74
2020-12-15 20:52:09,b'RT @_Sufy2: Ziyech is better than Bruno Fernandes - back to back Lose\n\nPulisic is better than Rashford - Back to back Lose\n\nHavertz is the\xe2\x80\xa6',b'Rinzkhid12',"b'Lagos, Nigeria'",746,542,b'ARTISTE -\nRapper/Singer/\nSong Writter/Lyricist \xf0\x9f\x8e\xa4 \xf0\x9f\x8e\xa4 \nI.G @starboi_rinzywayne\nWIZKID Fc \xf0\x9f\x92\xab\nCR7 \xf0\x9f\x90\x90\xf0\x9f\x91\x91\nManchester United \xf0\x9f\x98\x88\xe2\x9d\xa4',en,0,177
2020-12-15 20:52:09,b'RT @ojbsports: Magnificent strike from Podence.\n\n#WOLCHE https://t.co/OPhL8ExG8k',b'Ge_cko1',b'',1414,3403,b'30BG | DC | SM4L | MUFC | \xf0\x9f\x92\xaf',en,0,28
2020-12-15 20:52:09,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'PrayagrajWaale',b'Prayagraj',4999,1054,"b'Hindu Tan Man Hindu Jeevan,\nRag Rag Mera Hindu Parichay.'",en,0,1228
2020-12-15 20:52:09,"b""RT @premierleague: GOAL Wolves 0-1 Chelsea (49 mins)\n\nWhat a strike! Olivier Giroud's volley squeezes over the line to give the Blues the a\xe2\x80\xa6""",b'asmreis',b'Itajub\xc3\xa1-MG',4312,527,b'Educador Fisico',en,0,132
2020-12-15 20:52:08,b'RT @_Sufy2: Ziyech is better than Bruno Fernandes - back to back Lose\n\nPulisic is better than Rashford - Back to back Lose\n\nHavertz is the\xe2\x80\xa6',b'IPRIYE',b'ABJ',388,322,b'#endsars #endcorruption #endbadgovernance #endintimidation. Stop killing d leaders of tomorrow',en,0,177
2020-12-15 20:52:07,b'RT @Captainjossy: Chelsea and Manchester United are like 5&amp;6. No strategy \xf0\x9f\x98\xad\n\n#WOLCHE https://t.co/GYFJjXnTHk',b'Iyobosakelly_',"b'Abuja, Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac'",7445,13346,b'Accountant| writer| Brand Influencer|\n~RTs \xe2\x89\xa0 endorsement #NB \xe2\x99\xa5\xef\xb8\x8f',en,0,46
2020-12-15 20:52:04,b'RT @premierleague: The late show \xf0\x9f\x98\x85\n\n#WOLCHE https://t.co/wrj3qopQ0x',b'Allankanyi20',b'',90,270,"b""Fashion analysts,\nDon't care,\nOwn baby boss,""",en,0,492
2020-12-15 20:52:03,"b""RT @D9INE_FOREVER21: \xe2\x9a\xbd\xef\xb8\x8f Wolves vs Chelsea | Neto (GOAL) 90' #WOLCHE https://t.co/zXtdQCGmM3""",b'Ianmwandishi',b'Nairobi',2120,583,b'Football\xf0\x9f\x92\xaf\nManchester is Red\xf0\x9f\x91\x80\nHumanity \xf0\x9f\x92\xaf\nAnything that amuses',en,0,42
2020-12-15 20:52:02,b'RT @premierleague: The late show \xf0\x9f\x98\x85\n\n#WOLCHE https://t.co/wrj3qopQ0x',b'beekimade',"b'Lagos, Nigeria'",6146,6383,b'OAU || Historian || Funny || Critic || Football Addict || Die-hard Bar\xc3\xa7a fan and many more\xf0\x9f\x98\x81',en,0,492
2020-12-15 20:52:02,"b""RT @Wolves: 45' | #WOL 0-0 #CHE\n\nOne change at the break for Wolves as Leander Dendoncker is replaced by Owen Otasowie who makes his Premie\xe2\x80\xa6""",b'asmreis',b'Itajub\xc3\xa1-MG',4312,527,b'Educador Fisico',en,0,55
2020-12-15 20:52:00,b'I love seeing Chelsea fans sad \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 especially @AsiwajuLerry  just wanna remind u dat you lost to wolves tonight 2-\xe2\x80\xa6 https://t.co/vyqi8vXGGe',b'BammyNM',"b'Lagos, Nigeria'",1112,2112,b'God first \xf0\x9f\x99\x8f\xf0\x9f\x99\x8f|| Football lover\xe2\x9a\xbd||Muslim\xf0\x9f\x95\x8c||Business administration\xf0\x9f\x91\xa9\xe2\x80\x8d\xf0\x9f\x8e\x93||Greatfull soul\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\xaf||Manchester United \xe2\x9d\xa4\xef\xb8\x8f||NM\xe2\x9c\x8c\xef\xb8\x8f\xe2\x9c\x8c\xef\xb8\x8f||FB.@kvng Bammy Dele\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f An ICON \xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x92\xa1',en,2,1
2020-12-15 20:51:58,"b""RT @SimonGleave: So, after this evening's 2-1 defeat at Wolves, that is no win for Chelsea in any of their six matches against the @EuroClu\xe2\x80\xa6""",b'7amkickoff',b'USA',302,22815,b'-Disabled veteran\n-Uses stats to buttress his junks\n-Writer for Arseblog and 7amkickoff (when I feel like it)\n-Sandwich nut',en,0,2
2020-12-15 20:51:58,b'RT @ChelseaFC: FT. #WOLCHE https://t.co/A0lqCPy39T',b'BrianPMartin_',"b'Littlehampton, England'",397,147,b'',und,0,981
2020-12-15 20:51:57,b'RT @WolvesPRT: \xf0\x9f\x97\xa3\xef\xb8\x8f O que disse o Mister sobre a grande vit\xc3\xb3ria de hoje. \xf0\x9f\x90\xba\n\n#WOLCHE https://t.co/QMYOhs8yoc',b'feli___costa',b'Caldas da rainha ',565,801,b'non aver paura \xe2\x9a\x94\xef\xb8\x8f',pt,0,2
2020-12-15 20:51:55,b'Kovacic&gt;Havertz\nEto/Demba Ba/Giroud&gt; Werner\nKepa&lt;Mendy\nChilwell&gt;Emerson\nThiago Silva&gt; Rudiger\nZouma&gt; Christensen\nKa\xe2\x80\xa6 https://t.co/TlIWDNGVE5',b'ChelseaFan4Evr',b'Chelsea FC',1915,637,"b""Had a bio but Kepa couldn't save it #\nLampardIn \nChelseaForever\n\nBackup: https://t.co/sNaSQUhA8m""",en,3,0
2020-12-15 20:51:53,b'thinking \n\n#WOLCHE #MasumlarApartman\xc4\xb1 https://t.co/5GClKsgFBm',b'kooblush',b'',4,3,b'',en,0,0
2020-12-15 20:51:53,"b""RT @Hustleuthman: Funniest video u will watch today. Just look nd buy ,but me as Nigerian i won't, i must touch am \xf0\x9f\x98\x82\xf0\x9f\x92\x94.\n#WOLCHE\nOdunlade | f\xe2\x80\xa6""",b'FrizzyHub',b'Where we came from ',11019,17512,"b""Award Winning BLOGGER \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d Winning isn't everything, it's the only thing \xf0\x9f\x90\x90 30BG |  DM 4 ADS""",en,0,486
2020-12-15 20:51:53,b'RT @CokerMIL: *Me as Lampard to Timo werner\n\nOmo e be like say you go dey warm bench o bcos me nor understand you these days \n\n#WOLCHE http\xe2\x80\xa6',b'Bigshackk',b'Earth',1875,1970,b'Happiness is the Goal |\nmufc',en,0,46
2020-12-15 20:51:52,b'RT @Captainjossy: Chelsea and Manchester United are like 5&amp;6. No strategy \xf0\x9f\x98\xad\n\n#WOLCHE https://t.co/GYFJjXnTHk',b'terex444',b'Festac',13791,19207,b'Relatable contents! Relationship Twitter! PR! |@trendplug |gigs runner| \n\nhttps://t.co/hEZ7udzMYB',en,0,46
2020-12-15 20:51:52,"b""RT @ChelseaFC: Goal for Wolves. Neto. \n\n\xf0\x9f\x90\xba 2-1 \xf0\x9f\x94\xb5 [90'] #WOLCHE""",b'SimpPoIice',b'',2020,1287,b'',en,0,1228
2020-12-15 20:51:50,b'RT @Av14Hash: Daniel James Watching Werner On The Wing #WOLCHE https://t.co/8kjEsvODUT',b'folzyfofo',"b'British Columbia, Canada'",194,180,b'\xf0\x9f\x87\xb3\xf0\x9f\x87\xacx\xf0\x9f\x87\xac\xf0\x9f\x87\xb2 Arsenal | Super Eagles | African Music | Tech | Boxing | UFC',en,0,72
2020-12-15 20:51:49,b'@diIfLover69 :))) #WOLCHE #MasumlarApartman\xc4\xb1 https://t.co/H3VRn2eBx0',b'angeljwo',b'',3196,3587,b'\xf0\x9f\x97\xaf . . She her \xe3\x83\x84 5teen \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80@LOV9KlHY \xe2\x80\x98s bae\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80 \xe2\xa0\x80\xe2\xa0\x80\xe2\xa0\x80 \xe2\xa0\x80#YUTA',und,0,0
2020-12-15 20:51:49,b'RT @_Sufy2: Mendy to Lampard: E be like say my clean sheet bundle don expire ooooo\n\n#WOLCHE https://t.co/nzji8YXUlx',b'holardamolar',b'Canada in Jesus name \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf',10546,86581,"b'Just like you, I am Human \xe2\x80\xa2 #CFC\xf0\x9f\x92\x99\xe2\x80\xa2 Adonitologist\xf0\x9f\x8d\x91 \xe2\x80\xa2 DM for promos/ads. \xe2\x9c\x89\xef\xb8\x8f: oladamolajoshua@gmail.com'",en,0,108
2020-12-15 20:51:47,"b'RT @pauxy38: Timo Werner still dey Leipzig..\nYou see the one wey Lampard buy,na Werner Bros\n\n#WOLCHE'",b'CallMeBiola',b'Planet Earth ',3859,9099,b'Privileged Being\xe2\x80\xa2\nSecurity Consultant\xe2\x80\xa2\ngod Amongst Mortals',en,0,164
2020-12-15 20:51:46,b'RT @Chardfriday: Lampard to his players after back to back defeat \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #WOLCHE https://t.co/LWFSLZjqAU',b'sir_dagachi',"b'Abuja, Nigeria'",1051,803,b'Football Music Government & Politics',en,0,23
2020-12-15 20:51:45,b'RT @WolvesEspanol: FINAL | #WOL 2-1 #CHE\n\nCon goles de Daniel Podence y Pedro Neto remontamos en Molineux para quedarnos los tres puntos. #\xe2\x80\xa6',b'Alexivip',b'',547,108,b'Love @NFL @dallascowboys @patriots @westlifemusic   Nutrici\xc3\xb3n | Fisicoculturismo | Entrenamiento | Las enfermedades son respuesta a tu mente... vive sano.',es,0,19
2020-12-15 20:51:43,b'RT @WolvesPRT: Lindo! \xf0\x9f\x90\xba\xf0\x9f\xa7\xa1\n\n#WOLCHE https://t.co/krL5KhrgZF',b'1901_guilherme',b'',310,184,b'@slbenfica\xe2\x9d\xa4\xef\xb8\x8f',pt,0,9
2020-12-15 20:51:43,b'When I see the same people that said I was insane for not wanting Timo Werner after #WOLCHE. #YNWA https://t.co/jx4k07KQsE',b'MiskatonicMed',b'',761,180,"b""Pretentious Bond Villain. CoS, Active. Geek(ish). Gets paid to tell people they're wrong. I got jokes; they're usually not even that good. Fueled by whiskey.""",en,2,0
2020-12-15 20:51:42,b'RT @ChelseaFC: Chelsea team news! \xf0\x9f\x93\x9d\n\n#WOLCHE https://t.co/wjOnC1N510',b'Allankanyi20',b'',90,270,"b""Fashion analysts,\nDon't care,\nOwn baby boss,""",en,0,2864
2020-12-15 20:51:42,b'RT @Aienobepresh7: #WOLCHE\nMe as Lampard:\n\nOmoo na Morata 2.0 this Werner be ooo https://t.co/W4p8E2chfC',b'K_jaleell',b'C\xc3\xafmit\xc4\x95ro',543,318,b'\xc5\x9aonO bened\xc9\x99tto.',en,0,2
2020-12-15 20:51:41,b'RT @Wolves: FT | #WOL 2-1 #CHE\n\nDaniel Podence and Pedro Neto both score as Wolves come from behind to take all three points at Molineux. #\xe2\x80\xa6',b'blackiechan666',"b'Wolverhampton, England'",254,590,"b""You Follow And I'll Lead""",en,0,495
2020-12-15 20:51:41,"b'RT @pauxy38: Timo Werner still dey Leipzig..\nYou see the one wey Lampard buy,na Werner Bros\n\n#WOLCHE'",b'Wakawaka_boi',b'Somewhere around earth ',539,514,b'Everything about me is @wakawaka_boi',en,0,164
2020-12-15 20:51:40,b'RT @Captainjossy: Chelsea and Manchester United are like 5&amp;6. No strategy \xf0\x9f\x98\xad\n\n#WOLCHE https://t.co/GYFJjXnTHk',b'vkeygram',"b'9.0820\xc2\xb0, 8.6753\xc2\xb0'",3814,3436,"b'God, Goals, Growing & Glowing'",en,0,46
2020-12-15 20:51:40,"b'RT @MubarakBelerebe: Lampard\xe2\x80\x99s tactics \n\nJames, Chilwell, Giroud and InshaAllah. Werner has been removed from the group chat because he\xe2\x80\x99s s\xe2\x80\xa6'",b'MuliFrank',b'',865,946,b'',en,0,3
2020-12-15 20:51:40,b'RT @premierleague: HALF-TIME Wolves 0-0 Chelsea\n\nNeither team has found a breakthrough so far with the score level at the break\n\n#WOLCHE ht\xe2\x80\xa6',b'asmreis',b'Itajub\xc3\xa1-MG',4312,527,b'Educador Fisico',en,0,111
2020-12-15 20:51:38,b'RT @_Sufy2: Mendy to Lampard: E be like say my clean sheet bundle don expire ooooo\n\n#WOLCHE https://t.co/nzji8YXUlx',b'VibesWithLulu',"b""God's hand""",3671,3667,b'@chelseafc',en,0,108
2020-12-15 20:51:38,"b""RT @Mohnice_: I love seeing Chelsea supporters cry. It's my daily medicine, my weekly energy, my monthly inspiration &amp; yearly motivation\n\nT\xe2\x80\xa6""",b'KingKubiYRN57',b'Ghana',601,2745,b'GOD \xe2\x98\x86 Blogging Got Everything To Do With It || Most Influential Blogger Cum Mogul In Ghana || CEO & Founder Of @ThisIsKubiLive @KubiLivepost @ManUtd',en,0,163
2020-12-15 20:51:36,b'RT @_Sufy2: Mendy to Lampard: E be like say my clean sheet bundle don expire ooooo\n\n#WOLCHE https://t.co/nzji8YXUlx',b'MajaroOf',b'Majaro Palace',1816,1826,b'Builder | fun lover | ChelseaFc|\xf0\x9f\x94\xa5',en,0,108
2020-12-15 20:51:36,b'RT @jakeheasman: I\xe2\x80\x99d like to see Werner and Havertz benched for the next game. Feel like they\xe2\x80\x99ve had it a bit easy since they\xe2\x80\x99ve come in. G\xe2\x80\xa6',b'macostida',"b'Washington, USA'",641,881,b'you only lose when you try to fight back. IG:od.mario',en,0,40
2020-12-15 20:51:36,"b""RT @premierleague: Starting Tuesday's action at Molineux \xf0\x9f\x93\x8d\n\nFollow #WOLCHE \xe2\x9e\xa1\xef\xb8\x8f https://t.co/WSj9L0Lft7 https://t.co/EdmNMlCT8L""",b'asmreis',b'Itajub\xc3\xa1-MG',4312,527,b'Educador Fisico',en,0,74
2020-12-15 20:51:35,b'@kyumrk @AbdoolHabeeb oh \xf0\x9f\x98\xad\xf0\x9f\x98\xad #MasumlarApartman\xc4\xb1 #WOLCHE https://t.co/cmbtxiRLRe',b'ksjore',b'\xeb\x84\x88\xeb\xa5\xbc \xeb\xaf\xb8\xec\xb9\x98\xea\xb2\x8c \xec\x9b\x90\xed\x95\x98\xea\xb3\xa0 \xec\x9b\x90\xed\x95\xb4\xeb\x8f\x84 \xeb\x84\x8c You ghost \xeb\x84\x88\xeb\xa5\xbc \xeb\xaf\xb8\xec\xb9\x98\xea\xb2\x8c \xec\x9b\x90\xed\x95\x98\xea\xb3\xa0 \xec\x9b\x90\xed\x95\xb4\xeb\x8f\x84 \xeb\x84\x8c You ghost you ghost \xeb\xb0\xa4\xec\x83\x88 \xeb\xaf\xb8\xec\xb9\x98\xea\xb2\x8c \xec\x9b\x90\xed\x95\x98\xea\xb3\xa0 \xec\x95\xa0\xec\x9b\x90\xed\x95\xb4\xeb\x8f\x84 ',2129,2176,b'She Her !',und,2,0
2020-12-15 20:51:35,"b""RT @Mohnice_: I love seeing Chelsea supporters cry. It's my daily medicine, my weekly energy, my monthly inspiration &amp; yearly motivation\n\nT\xe2\x80\xa6""",b'i_shrap',b'',653,985,b'Lonely is not a feeling of being alone it is a feeling when no one cares\xe2\x9c\x8c',en,0,163
